RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
20330,17,San Francisco,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,416693.53222532885,418817.51781536883,421731.5000990952,428015.6134580332,435394.1959985479,443539.29156746686,452146.11012389226,461133.99462090543,470101.8887786276,479269.5700641862,489012.9238644309,499550.0961772155,510063.89464312815,520050.97948537255,527760.9909620943,534319.7670380269,538776.2155975742,542502.0810134356,544571.4668833938,546167.7722749434,547284.426746007,546508.7953172269,543586.1887818199,538016.100236475,533841.5706838523,531348.8017447594,531715.1612600527,532754.8690511395,535771.0271229869,540438.2155842972,546776.8041205629,553971.4497152803,559773.7890541633,564407.8967399871,566817.1564919698,569046.3548483286,570513.8458411503,574874.3773410252,579933.4149461611,585740.1995037975,587379.6790731613,587440.3566670172,587952.8806282551,589465.2769161621,592196.4797778436,594840.3734515463,598894.490055043,603810.2905542342,611234.6804055818,619726.1663802312,628217.9202790981,636628.216673833,646795.8033045366,657347.161047883,666615.1474363388,672946.0932938588,682046.0020606946,693741.895834889,705822.0723205768,715870.8860078392,722878.7631174464,732138.4982998035,740959.8297720655,751967.4237179562,763094.7261216243,773372.0722783733,781185.9141923073,785959.8289233675,792192.1980227386,799380.1665665327,804898.1949822906,808053.2849355373,807801.7040842721,803224.7440316362,799393.6517949539,798303.0157268195,803101.8480545548,807293.3706195852,807732.5549690058,806481.4990342393,803976.1489501707,800590.430243442,797778.9905717722,795471.7811089387,794260.054321237,794484.0763620472,798649.4493240061,806756.582010765,813966.6891563153,818048.746218186,818497.8687867261,819025.1044404166,819091.8119103005,819098.3406581416,819948.7356608004,816833.1382077007,812450.3078370403,802103.2220250462,796557.834558169,791082.8669310069,789795.7946713702,783348.3545116816,774001.7138130269,764155.1164871826,755374.4625447817,749990.8821546069,744410.7478924454,740013.5159238105,735002.5241774843,727999.5838087559,719925.796285634,709107.2516246081,698958.7513460809,691754.0989058582,688640.0395255286,683504.2443359372,674707.5478030847,668801.8456283904,666155.788941323,672087.2053872275,677300.2975921066,685209.1782953745,687103.7601873145,688063.7327543426,685372.0866380004,683096.9264005414,678273.980960298,677857.7435247948,677638.4287261721,676894.0447425657,672193.9345196187,664729.8001327426,658364.3401176626,652623.776265833,649560.4403009132,646515.1559777911,641979.1946686121,635260.1435205672,631836.0562795087,630173.734037839,629641.5378690162,627486.7033538407,625274.1566054559,624752.1035703735,624392.0319919856,626679.7422993997,631804.4102918004,640464.3085181091,650682.4285168772,661876.3759898066,673425.8683336849,685993.4468292309,698916.4200814628,711816.1917015266,725365.3308722236,737906.2603293015,749861.9459997425,759306.1402657904,768697.4360931432,779613.9034982558,793963.7428468812,810690.368604037,824664.0677364739,833939.4599488567,841114.8327752925,849320.6590976772,857577.7074039667,863800.7025602489,869728.5356736573,878009.076468845,889137.0385675877,904199.1264550901,919079.1391286572,933382.2172555224,942220.4398370028,949755.609248892,958216.2568723807,969465.9382952321,982392.9454490734,995914.6750332831,1011424.0250534032,1028284.7885168372,1044060.0501617263,1058138.3224230015,1072609.5110594642,1088190.0831734354,1101631.962665537,1113915.5347848895,1126381.0867525674,1141239.6201430578,1153394.4400303427,1161668.5045109317,1170227.9638238363,1180989.1758082157,1189192.7611517932,1191349.9318236436,1186238.7296276337,1179684.4831815192,1167808.592433287,1156889.982212431,1147163.7506038202,1145993.3616400028,1149498.0462577085,1156299.257702368,1162821.7588686785,1169423.26850906,1176139.4198139196,1182538.2953118149,1189030.9161237811,1196874.4967606498,1204271.7757733602,1210031.6632725797,1217277.537263631,1227526.0585127526,1242637.6382369194,1257224.1301666524,1272937.28569537,1284483.0134849045,1295169.5482547479,1304219.2221563088,1317278.864327237,1329242.4786579972,1333394.4520846053,1331968.9706178354,1329769.1071286506,1331680.4049730217,1333045.9628200394,1330742.4347353848,1325569.6769958076,1316483.4465745494,1307544.8205601769,1302195.4535887586,1300151.3577649,1303051.6196586827,1309239.3286393883,1318285.7429239375,1326333.582506776,1332049.7589420953,1338041.0891270472,1344099.5046458298,1350470.8835237657,1355383.7962038468,1363213.8827296814,1369771.772850681,1369010.7780224255,1358298.600775434,1348752.1891497544,1349192.4658384386,1356684.8777957202,1362729.8657007667,1365863.2648132741,1367302.261524934,1367259.46996186,1365973.7624144119,1366688.5776630202,1371331.4541282698,1381832.665276612,1394939.5659500698,1410859.5004668164,1422284.357877388,1429120.2878377931,1433366.1568480544,1441634.6864559657,1449990.0589123361,1459196.771244811,1473623.1080707351,1493779.1041708135,1511197.8321415076,1517534.5744528677,1509904.6133023195,1489938.1889573438,1458960.5688649246,1423683.8203209192,1393242.6191483422,1368586.5043200806,1348309.4674151223,1325163.620757954,1305622.7493054299,1290733.3334028067,1285805.6262909423,1282490.3547921372,1281339.0190272408,1280924.6690084252,1283687.8788850491,1286686.8935536735,1286397.1784450896,1281542.1781779875,1273192.558965972,1263071.144445711,1254882.8268114806,1256063.1033053726,1265682.709442296,1278926.0496012894,1285562.921905684,1289182.7877785533,1289112.7733522893,1289108.8119828352,1287142.721471193,1287937.7665481565,1290760.6417341728,1293205.938090422,1293792.653192062,1292244.7289401062,1290635.339957162,1286195.6351233947,1279900.956432645,1275189.8551684853,1273643.602951987,1277561.5828692976,1286694.5294293955,1299891.6455077094,1317941.475154995,1332968.7558830408,1346049.4818336724,1356661.6050197445
34520,322,Vallejo,city,CA,CA,"Vallejo, CA",Solano County,164124.85023963026,164526.08902608312,165426.66905256038,166949.05622591116,169022.97880699288,171391.6818241773,174296.0323528889,177892.516809062,181874.02080756507,186236.54870285597,190190.97487344404,193529.7674195215,196398.71875252246,200048.07695112654,204128.4154107518,208388.0204924757,212501.4441878556,216541.20396857697,220763.71707226007,224127.37008553286,227300.6305543013,229961.10476085017,232497.3620197369,235000.18644799464,237319.05921671275,238951.7324272058,240473.84552975057,242233.2664389369,244520.93153465368,247094.99701148827,250014.64891485192,253318.84330603745,256315.44933731554,258911.81371947052,261435.21792966573,264284.7762668922,267675.2667077423,271465.9215854834,275310.19847966725,279304.0961316782,283343.202893623,286982.0798772272,290487.9744345802,294009.42204180965,297524.54821677523,300555.09695764346,303769.4413551532,307267.07108247123,310855.55756094685,314198.2618336989,318057.0107269234,322838.33316747606,327800.8473060398,333293.70442866284,339021.9055720954,345317.3833385037,352024.89358219714,358638.5898670321,365231.2805301889,370911.659775747,375788.32519170083,380279.25686170283,385736.2414835606,392530.11542404216,400243.64259732404,407649.1594023113,414864.0163745671,421993.72142521985,428640.3405692975,434486.70239931997,438315.26192363206,441343.79803087487,443071.87585994595,447596.8640039431,452390.4552327933,457345.7303083259,460008.25995216024,460960.39327429497,459693.5866529544,457230.27496019815,454558.77042347664,452109.2532136615,448995.58189791255,444807.1438799268,440903.5904554501,438373.35714023124,437708.5516768366,438382.439063415,435460.25335723086,430325.8422103661,424475.5741768713,419475.5590413822,415540.86651335424,411648.11663910607,406236.57021583914,394894.0326936519,380827.7965814543,368266.36884437804,356947.8754574693,344385.99808681576,329921.3689394049,316751.97481504275,303984.94343228807,288482.9700304641,270604.2001742819,252539.3186788594,237031.83747781522,226748.32880754434,220704.2639857243,215337.30283996358,208617.4145934366,200762.8079379852,195593.5535986224,191150.38285364743,185678.54235956605,178741.26127413477,173172.3905320761,169670.0605909368,169828.9068225932,170719.84213042617,171615.51416814272,170981.45249052928,171689.945003895,172043.25461574775,172904.1844353271,173023.3445306487,174772.4075230843,175951.67543645366,176618.23802095573,175774.48310143754,175218.77742057855,173552.55723883308,170970.66020815575,168268.0772859787,166178.50868196043,165175.7023457417,163576.79758701453,161963.64089553923,160381.51025036725,158772.74395694886,156897.63946248844,155169.32832333143,153122.19066523988,151516.40804796512,150166.1110212568,149610.23349586068,149076.4996690626,148764.11071388033,149337.76086308676,151007.87953017946,152885.03111018293,154956.4239980024,156823.38438933494,158569.5910368153,160561.53254071376,163172.0310726673,166600.1598350827,169769.3920541104,173190.2995581244,177568.49365695208,183286.6919477525,189766.14594616173,195658.66056016195,201988.28614184284,208226.0273688944,214987.52281386973,220560.03233632343,225300.25711089905,229281.94567522654,233003.95496281513,236885.17516066576,241334.90386722694,246145.11042580122,250623.92799767174,254243.52017683315,257877.21509903026,261196.36070620816,263993.1271606495,266096.30415600765,268140.7898099085,270433.50097421673,272942.03121238213,275784.8603034259,278934.0823784317,282758.821679537,286735.5595415237,290780.4492799738,295172.46581240976,299800.3273107293,304197.52463867905,307799.63195156027,311333.603065378,315544.82902170037,319814.4544933623,322878.6502293994,325262.94917359226,327587.7694673924,330799.8023467993,334281.6170583063,338199.2356986752,342170.4451448619,345801.39607310575,348629.54836231674,351216.8567216689,353818.61960926355,356562.76410880167,359143.11579166,362154.2749645442,364751.80233549146,367797.4417935097,369717.2059004268,373024.017467336,376676.99499063514,381855.6832991697,386328.75039132405,391280.03055821004,396354.4666728452,401207.93621446466,404923.2724762554,407636.2224999233,410599.12463164266,413476.48760306975,415718.38163079467,417866.20744711393,419493.65356433834,421440.7045909802,422811.52580326964,424293.5050776622,425830.72930307797,426810.20216639555,427838.24749169126,427852.685451887,427642.74067169963,427126.6604853263,427360.0056549196,427625.9142379689,428156.8523069935,428637.47173430625,430318.12750845606,431789.8851392216,433610.33925572986,435276.8649690489,437861.564973047,440616.70337146823,442160.8548727317,441984.52657518984,441792.962796949,443620.9820037693,448783.3880306405,455122.6226055844,462246.8578863253,469046.0756994747,475824.8997855186,483134.0392227976,490223.37281925976,497965.44415052794,506375.7863481562,515810.23460214183,524977.6334210136,530966.4031260748,534478.3387765886,536296.1666752988,539413.3604042848,543569.6092138031,551063.9941833206,560879.4186174514,572205.8100888352,581702.6838950003,587668.717487352,589759.593632503,587153.8623089563,580638.2782028932,571896.834472068,563917.0798717731,557228.3359821644,551623.6736478703,546149.4969458821,542148.8809567118,540469.8516327577,540747.1875368402,542376.098171841,545025.8852822613,548382.4240049325,552358.5897947908,555120.5930153962,557042.3819524841,557007.2294241699,556814.0541251879,556697.9803876156,557581.889611765,559192.5025098282,561555.732515368,562749.9853844985,562406.1183531132,560758.767305134,558936.323005265,556841.4746060787,554883.459031565,554453.9146702518,554714.5908305587,554487.2762271225,553026.6495043264,550818.7173170733,548213.5004764554,544633.7423265772,540678.6888347124,536949.3968586331,533798.2368143243,530676.11984995,527748.3873254723,525442.6250691768,524159.5259690359,523039.5462259021,522138.8394185841,520969.8257389618
