RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30
20330,17,San Francisco,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,3077.342896772528,3102.6179806603236,3156.5681085441156,3213.0292542329607,3221.09610026074,3239.277386029636,3263.9559713758304,3293.7940240802754,3315.8790635383616,3315.7171949093213,3325.1794267753153,3326.9009584347377,3358.2238323604493,3359.8015387121272,3341.5358444309104,3318.5811809392735,3305.326609599573,3307.8664988547966,3299.3221907530015,3283.6991367181613,3264.7380098382396,3240.482702284573,3238.5201272817885,3244.2346123219795,3249.038732666411,3264.491463121475,3272.8536839523395,3275.155595870898,3281.2548772676087,3290.6668744495983,3302.2049490357726,3308.1073897036217,3317.9379242822474,3333.764227068634,3326.7311620444448,3336.8783843539427,3341.263984943159,3356.9713281932227,3365.0145895692885,3374.817272150868,3386.5840224360018,3386.650231249154,3392.0935902746237,3413.9000009499996,3427.582692039146,3442.690665857704,3451.891439339772,3458.1593696571767,3462.131347549891,3462.894463535478,3470.374566036305,3480.3302778697425,3486.2337149505797,3496.0208934654283,3502.356451119626,3499.6501291033674,3501.8324542072874,3501.488474617078,3511.5877084403005,3513.6590098983456,3519.203470232411,3520.119286202774,3504.9878086434787,3468.3437446581606,,,,,3079.574903442178,3005.4720376035234,2965.8245730400076,2945.7245068890816,2933.609565353171,2930.9165964532053,2939.928826216346,2966.897598997977,2999.831029291572,3051.2757615060027,3105.3195849976996,3163.504569568483,3203.683219035284,3227.4715544000155,3241.6663213420434,3250.7522219524185,3265.468676265323,3280.2248934006557,3286.13066901504,3293.3809430083093,3297.2516022067266,3299.8320609393895,3301.110515505159,3313.1680614287593,3332.649878650167,3358.7612922809244,3369.1123179729157,3371.409237002448,3359.8048820719773,3350.7060700392217,3349.1758334428378,3333.5454827692274,3327.723129210592,3311.165256968656,3309.4697300872817,3303.0321575698035,3302.3769540473363,3301.6250366872414,3298.6371409045314,3297.0032777748606,3307.9020944668196,3316.774184952321,3330.1454939211894,3335.6250679163736,3344.0160143264548,3347.4817711276482,3355.0366032155216,3358.1478261665065,3368.600244462987,3380.9368285673045,3414.042055341721,3443.987643500089,3465.602149442833,3483.6721286830693,3503.293565366726,3529.634853258822,3563.2880797772737,3608.9979123235976,3647.817641488063,3694.177834570954,3734.8086435861114,3777.4878052031713,3812.4279354719265,3856.17451127863,3908.2231180366903,3969.3874084177896,4031.1696536207455,4100.6446237627415
34520,322,Vallejo,city,CA,CA,"Vallejo, CA",Solano County,1192.4639354874912,1193.8725273702858,1205.529446280645,1218.5684263105247,1224.0158516743809,1243.6380826454151,1254.3622752628696,1279.813157781023,1288.5046684328054,1304.8915149807772,1302.1285436881515,1312.12943272871,1321.7117568972005,1320.9772894677085,1336.3800154786766,1341.974147931109,1372.6775004231647,1375.4809108265654,1383.6113683426795,1379.4182807403013,1383.3600593533474,1388.2859022313178,1402.939796561947,1419.6430695295037,1436.834601375441,1448.2314982987825,1463.0340515824305,1468.8559399905996,1484.6449968835777,1497.142331025898,1525.4940598562093,1532.438482776404,1543.8472705188226,1538.2989884123836,1543.9613815250664,1541.9366895645567,1549.1103664348595,1573.17819199751,1579.3087913885413,1598.6234223997103,1593.1986350759933,1603.1563544541111,1599.6979118891018,1612.4682511834837,1625.5079603647366,1630.080484356885,1642.3574741651084,1655.4910744098624,1673.1613910846324,1679.5802963294461,1686.9288285335836,1690.4218936227649,1702.03353292625,1708.8289997170175,1716.4709125463432,1723.9716414206941,1726.6392058015356,1743.2393050443047,1745.157186479014,1748.2844279506805,1741.9168239182623,1736.1779271593923,1751.5281306450918,1753.3916565800273,1747.4171170120974,1744.052728801698,1746.8526162322194,1757.9843502998156,1784.1992196057845,1803.2173877476587,1822.3658330777032,1824.7192258062385,1843.6413760287373,1829.36924583774,1835.2802448268967,1828.9285526191056,1855.3654251701155,1874.989999765149,1901.8007710482782,1913.902901337276,1917.4867601579772,1925.5051963585463,1937.718689466466,1943.0622752489257,1948.8210869954323,1956.8385989036415,1963.2274891160312,1980.8882348301804,1994.420961947915,2006.0518634584507,2003.7287377589823,2005.0021168346282,2020.4964953090928,2016.4901180347317,2017.6379533267866,2022.12367346409,2023.0577651792678,2028.731707750118,2035.0276238959027,2047.0379774138928,2047.659023438754,2036.7437267981672,2035.2539135290729,2036.440088444296,2030.3319392656308,2027.9707724029631,2023.3341924788663,2028.8371757630307,2041.078729266454,2059.79821073896,2073.1009694165614,2075.5937989156273,2076.971984361885,2083.771172935551,2100.507451800475,2110.684459042144,2112.9416810129487,2104.9910169503087,2108.1517877062565,2111.1856174407235,2120.652546660166,2112.566059207624,2117.8554022001135,2125.9268053707397,2131.7929547681024,2139.1172217679873,2136.1746187544013,2135.9083802361743,2141.773809333245,2156.2476070690905,2161.3471177717774,2160.016341811893,2150.43022592936,2149.0825873583703,2139.5212976613434,2130.7779007109634
